date,market,arrival,modal_price
2025-12-17,Gowribidanoor APMC,0.4,2500.0
2025-12-18,Gowribidanoor APMC,0.3,2500.0
2025-12-22,Gowribidanoor APMC,0.3,2500.0
2025-12-24,Gowribidanoor APMC,0.4,2500.0
2025-12-26,Gowribidanoor APMC,0.3,2500.0
2025-12-29,Gowribidanoor APMC,0.4,2500.0
2025-12-31,Gowribidanoor APMC,0.4,2500.0
2025-12-06,Hospet APMC,4.0,1600.0
2025-12-08,Hospet APMC,22.5,1900.0
2025-12-10,Hospet APMC,15.5,1600.0
2025-12-13,Hospet APMC,1.6,1600.0
2025-12-15,Hospet APMC,9.5,2000.0
2025-12-17,Hospet APMC,2.5,1400.0
2025-12-20,Hospet APMC,6.5,1600.0
2025-12-23,Hospet APMC,8.0,1800.0
2025-12-24,Hospet APMC,9.5,1400.0
2025-12-27,Hospet APMC,5.0,1400.0
2025-12-28,Hospet APMC,17.0,1300.0
2025-12-01,Hubli (Amaragol) APMC,260.5,1250.0
2025-12-02,Hubli (Amaragol) APMC,217.5,1700.0
2025-12-03,Hubli (Amaragol) APMC,60.7,1500.0
2025-12-04,Hubli (Amaragol) APMC,124.0,1300.0
2025-12-09,Hubli (Amaragol) APMC,115.0,1100.0
2025-12-10,Hubli (Amaragol) APMC,132.0,1400.0
2025-12-11,Hubli (Amaragol) APMC,145.0,1300.0
2025-12-12,Hubli (Amaragol) APMC,251.5,1450.0
2025-12-15,Hubli (Amaragol) APMC,205.0,1500.0
2025-12-16,Hubli (Amaragol) APMC,245.0,1300.0
2025-12-17,Hubli (Amaragol) APMC,160.0,1400.0
2025-12-18,Hubli (Amaragol) APMC,165.0,1100.0
2025-12-19,Hubli (Amaragol) APMC,160.0,1300.0
2025-12-20,Hubli (Amaragol) APMC,180.0,1400.0
2025-12-22,Hubli (Amaragol) APMC,241.1,1150.0
2025-12-24,Hubli (Amaragol) APMC,135.0,1150.0
2025-12-29,Hubli (Amaragol) APMC,262.5,1100.0
2025-12-30,Hubli (Amaragol) APMC,155.0,1300.0
2025-12-31,Hubli (Amaragol) APMC,135.0,1100.0
2025-12-03,Kalburgi APMC,30.0,1250.0
2025-12-10,Kalburgi APMC,53.0,1200.0
2025-12-17,Kalburgi APMC,30.0,1000.0
2025-12-18,Kalburgi APMC,20.0,1000.0
2025-12-19,Kalburgi APMC,25.0,1100.0
2025-12-20,Kalburgi APMC,43.0,950.0
2025-12-22,Kalburgi APMC,20.0,1250.0
2025-12-24,Kalburgi APMC,45.0,1200.0
2025-12-26,Kalburgi APMC,20.0,1200.0
2025-12-29,Kalburgi APMC,20.0,1250.0
2025-12-30,Kalburgi APMC,20.0,1250.0
2025-12-31,Kalburgi APMC,25.0,1200.0
2025-12-18,Kolar APMC,1.5,2000.0
2025-12-24,Malur APMC,2.5,2000.0
2025-12-12,Nanjangud APMC,6.1000000000000005,2777.0
2025-12-15,Nanjangud APMC,6.5,2564.0
2025-12-16,Nanjangud APMC,4.6000000000000005,3030.0
2025-12-18,Nanjangud APMC,4.0,3333.0
2025-12-20,Nanjangud APMC,6.1000000000000005,2564.0
2025-12-22,Nanjangud APMC,6.1000000000000005,2777.0
2025-12-29,Nanjangud APMC,6.1000000000000005,2777.0
2025-12-30,Nanjangud APMC,6.1000000000000005,2777.0
2025-12-01,Shimoga APMC,6.0,2800.0
2025-12-02,Shimoga APMC,4.0,2800.0
2025-12-03,Shimoga APMC,2.0,2800.0
2025-12-08,Shimoga APMC,2.0,2800.0
2025-12-11,Shimoga APMC,2.0,2800.0
2025-12-12,Shimoga APMC,2.0,2800.0
2025-12-04,T. Narasipura APMC,0.8,2000.0
2025-12-05,T. Narasipura APMC,0.8,2000.0
2025-12-15,T. Narasipura APMC,3.0,2000.0
2025-12-02,Udupi APMC,1.4,2300.0
2025-12-15,Udupi APMC,4.5,1800.0
2025-12-17,Udupi APMC,18.0,1500.0
2025-12-20,Udupi APMC,6.6000000000000005,1500.0
2025-12-22,Udupi APMC,9.0,1500.0
2025-12-23,Udupi APMC,2.2,1500.0
2025-12-26,Udupi APMC,11.1,1600.0
2025-12-30,Udupi APMC,2.1,1600.0
